Offset,K1,K2,K3,K4,K5,K6,K7
579686,0,0,1,1,1,1,1
579691,0,0,0,1,0,0,1
579695,0,0,0,1,0,0,0
579703,0,0,0,0,0,0,0
579916,0,0,0,0,1,1,0
579923,1,1,1,1,1,1,0
579976,1,1,0,1,1,1,0
579979,1,1,0,1,0,0,0
579991,0,0,0,1,0,0,0
579993,0,0,0,0,0,0,0
580176,0,1,0,0,0,0,0
580186,1,1,0,1,1,1,1
580251,1,0,0,1,0,0,1
580255,0,0,0,1,0,0,0
580265,0,0,0,0,0,0,0
580399,0,0,0,1,0,1,1
580401,1,0,0,1,0,1,1
580406,1,1,1,1,0,1,1
580459,1,1,1,1,0,1,0
580465,0,1,1,1,0,0,0
580470,0,0,0,1,0,0,0
580476,0,0,0,0,0,0,0
580605,1,1,1,1,0,0,1
580613,1,1,1,1,1,0,1
580667,0,1,1,1,1,0,1
580670,0,0,0,1,0,0,1
580676,0,0,0,0,0,0,0
580816,1,0,0,0,0,0,0
580819,1,1,1,0,0,0,0
580822,1,1,1,0,1,0,1
580834,1,1,1,0,1,1,1
580882,0,0,0,0,1,1,1
580889,0,0,0,0,1,1,0
580892,0,0,0,0,0,0,0
581005,1,1,1,0,0,0,0
581012,1,1,1,0,0,1,0
581015,1,1,1,0,0,1,1
581024,1,1,1,1,0,1,1
581069,1,0,0,1,0,1,1
581074,0,0,0,1,0,1,1
581077,0,0,0,1,0,0,1
581080,0,0,0,1,0,0,0
581090,0,0,0,0,0,0,0
581205,0,0,1,0,0,0,0
581208,1,0,1,1,0,0,0
581211,1,0,1,1,0,0,1
581213,1,0,1,1,1,1,1
581269,0,0,1,1,1,1,0
581274,0,0,0,1,1,1,0
581277,0,0,0,1,0,1,0
581285,0,0,0,0,0,1,0
581288,0,0,0,0,0,0,0
581436,1,1,1,0,0,0,0
581443,1,1,1,0,1,1,1
581934,1,1,0,0,1,1,1
581959,1,1,0,0,0,1,1
581975,1,0,0,0,0,1,1
581986,1,0,0,0,0,0,1
582002,0,0,0,0,0,0,1
582026,0,0,0,1,0,0,1
582031,0,0,0,1,0,0,0
582043,0,0,1,1,1,0,0
582105,0,1,1,1,1,0,0
582117,0,1,1,0,1,0,0
582123,0,1,1,0,1,1,0
582152,0,1,0,0,0,1,0
582173,1,1,0,0,0,1,0
582190,1,1,0,0,0,1,1
582209,1,0,0,0,0,1,1
582229,1,0,0,0,0,0,1
582235,0,0,0,0,0,0,1
582253,0,0,0,0,0,0,0
582329,0,1,1,0,0,0,0
582332,1,1,1,0,0,0,0
582336,1,1,1,0,0,0,1
582341,1,1,1,0,1,1,1
582845,1,1,0,0,1,1,1
582849,1,1,0,0,0,1,1
582869,1,1,0,0,0,0,1
582875,1,0,0,0,0,0,1
582893,0,0,0,0,0,0,1
582906,0,0,0,1,0,0,1
582914,0,0,0,1,0,0,0
582926,0,0,0,1,1,0,0
582936,0,0,1,1,1,0,0
582995,0,1,1,1,1,0,0
583006,0,1,1,0,1,0,0
583010,0,1,1,0,1,1,0
583040,0,1,0,0,1,1,0
583043,0,1,0,0,0,1,0
583052,1,1,0,0,0,1,0
583075,1,1,0,0,0,1,1
583102,1,0,0,0,0,1,1
583117,1,0,0,0,0,0,1
583125,0,0,0,0,0,0,1
583145,0,0,1,0,1,0,1
583158,0,0,1,0,1,0,0
583231,0,0,1,0,1,1,0
583234,0,1,1,0,1,1,0
583235,1,1,1,0,1,1,1
583244,1,1,1,1,1,1,1
583255,1,1,0,1,0,1,1
583292,1,0,0,1,0,1,1
583301,1,0,0,1,0,0,1
583306,0,0,0,1,0,0,1
583309,0,0,0,1,0,0,0
583324,0,0,0,0,0,0,0
583388,0,1,1,0,0,0,0
583399,0,1,1,0,1,1,0
583401,0,1,1,1,1,1,0
583446,0,0,0,1,1,1,0
583452,0,0,0,1,0,0,0
583471,0,0,0,0,0,0,0
583522,1,0,0,0,0,0,0
583524,1,1,0,0,0,0,0
583532,1,1,0,0,0,1,0
583534,1,1,0,0,0,1,1
583578,0,1,0,0,0,1,1
583586,0,0,0,0,0,1,1
583595,0,0,0,0,0,1,0
583604,0,0,0,0,1,0,0
583611,0,0,1,0,1,0,0
583664,0,1,1,0,1,0,0
583666,1,1,1,0,1,0,0
583672,1,1,1,0,1,1,1
583688,1,1,1,0,0,1,1
583691,1,1,0,0,0,1,1
583729,0,1,0,0,0,1,1
583732,0,1,0,0,1,1,1
583734,0,0,0,0,1,1,1
583740,0,0,0,0,1,0,1
583742,0,0,1,0,1,0,1
583744,0,0,1,0,1,0,0
583802,0,0,1,0,1,0,1
583814,0,0,1,0,1,1,1
583816,1,1,1,0,1,1,1
583819,1,1,1,1,1,1,1
583827,1,1,1,1,0,1,1
583839,1,1,0,1,0,1,1
583872,1,1,0,1,0,0,1
583882,1,1,0,1,0,0,0
583889,0,0,0,1,0,0,0
583894,0,0,0,0,0,0,0
583965,0,0,0,0,1,0,0
583971,0,0,1,0,1,0,0
584033,0,0,1,0,0,0,0
584037,0,0,0,0,0,0,0
584111,0,0,0,0,0,0,1
584115,0,0,0,0,1,1,1
584116,1,0,0,0,1,1,1
584119,1,1,1,0,1,1,1
584162,0,1,1,0,1,1,1
584166,0,0,1,0,1,1,1
584170,0,0,1,0,1,0,1
584172,0,0,1,0,1,0,0
584184,0,0,0,0,0,0,0
584259,1,0,0,0,0,0,0
584262,1,0,0,0,0,0,1
584331,0,0,0,0,0,0,1
584335,0,0,0,0,0,0,0
584412,0,1,1,0,0,0,0
584414,0,1,1,1,0,0,0
584420,0,1,1,1,1,1,0
584473,0,1,1,1,0,0,0
584479,0,0,0,1,0,0,0
584482,0,0,0,0,0,0,0
584564,0,0,1,0,0,0,0
584571,0,0,1,0,1,0,0
584629,0,0,0,0,1,0,0
584634,0,0,0,0,0,0,0
584715,0,1,1,0,0,0,0
584717,0,1,1,0,0,0,1
584721,0,1,1,0,1,1,1
584723,1,1,1,0,1,1,1
584765,0,1,1,0,1,1,0
584767,0,1,1,0,1,0,0
584770,0,0,1,0,1,0,0
584777,0,0,0,0,1,0,0
584780,0,0,0,0,0,0,0
584862,0,0,0,0,0,0,1
584869,0,1,0,0,0,1,1
584874,1,1,0,0,0,1,1
584932,1,0,0,0,0,1,1
584934,0,0,0,0,0,1,1
584941,0,0,0,0,0,1,0
584945,0,0,0,0,1,0,0
584947,0,0,1,0,1,0,0
585013,0,0,1,1,1,0,1
585020,0,1,1,1,1,1,1
585023,1,1,1,1,1,1,1
585028,1,1,1,1,0,1,1
585040,1,1,0,1,0,1,1
585082,1,1,0,1,0,0,1
585089,1,1,0,0,0,0,0
585104,1,1,1,0,0,0,0
585112,0,1,1,0,0,0,0
585115,0,0,1,0,0,0,0
585172,0,0,0,0,0,0,0
585179,0,0,0,0,0,0,1
585182,0,0,0,0,1,1,1
585184,0,0,0,1,1,1,1
585226,0,0,0,1,1,0,1
585236,0,0,0,1,1,0,0
585241,0,0,0,1,0,0,0
585251,0,0,1,1,0,0,0
585253,0,0,1,0,0,0,0
585316,1,1,1,0,0,0,0
585318,1,1,1,0,0,0,1
585329,1,1,1,0,1,1,1
585336,1,1,0,0,1,1,1
585372,0,1,0,0,1,1,1
585377,0,0,0,0,1,1,1
585389,0,0,0,0,1,0,1
585396,0,0,0,0,1,0,0
585409,0,0,0,1,1,0,0
585414,0,0,0,1,0,0,0
585462,0,0,1,1,0,0,0
585464,0,0,1,0,0,0,0
585469,0,1,1,0,0,0,0
585474,1,1,1,0,0,0,1
585523,0,0,0,0,0,0,1
585547,0,0,0,1,0,0,1
585559,0,0,0,1,0,0,0
585613,0,1,0,1,0,0,0
585617,1,1,0,1,0,0,0
585624,1,1,0,1,0,1,0
585626,1,1,0,1,0,1,1
585635,1,1,0,1,1,1,1
585646,1,1,0,0,1,1,1
585680,1,0,0,0,1,1,1
585686,0,0,0,0,1,0,1
585689,0,0,0,0,0,0,0
585694,0,0,1,0,0,0,0
585769,0,1,1,0,0,0,0
585772,1,1,1,0,0,0,0
585776,1,1,1,0,0,0,1
585784,1,1,1,0,1,1,1
585794,1,1,0,0,1,1,1
585832,1,1,0,0,1,0,1
585836,1,1,0,0,1,0,0
585842,1,1,0,0,0,0,0
585852,0,1,0,0,0,0,0
585856,0,0,1,0,0,0,0
585922,0,0,1,0,0,0,1
585926,0,1,1,0,0,0,1
585929,1,1,1,0,1,1,1
585955,1,1,0,0,1,1,1
585989,1,1,0,0,0,0,1
585994,1,1,0,0,0,0,0
585999,1,0,0,0,0,0,0
586004,0,0,0,0,0,0,0
586074,0,0,0,1,0,0,0
586079,0,0,0,1,1,1,0
586081,0,1,1,1,1,1,0
586134,0,1,1,1,0,0,0
586149,0,0,0,0,0,0,0
586221,0,0,0,1,0,0,1
586224,1,1,0,1,1,1,1
586283,1,0,0,1,0,0,1
586289,1,0,0,1,0,0,0
586291,0,0,0,0,0,0,0
586373,0,0,1,0,0,0,0
586375,1,0,1,0,1,0,0
586434,1,0,0,0,1,0,0
586435,0,0,0,0,1,0,0
586441,0,0,0,0,0,0,0
586511,0,0,0,0,0,0,1
586524,0,1,1,1,0,0,1
586525,0,1,1,1,1,1,1
586570,0,1,1,1,1,0,1
586572,0,1,1,1,1,0,0
586586,0,0,0,0,0,0,0
586656,0,0,0,0,0,0,1
586666,0,0,0,0,0,1,1
586669,0,1,0,0,0,1,1
586725,0,1,0,0,0,0,0
586730,0,0,0,0,0,0,0
586811,0,0,0,0,1,1,0
586815,1,1,1,1,1,1,0
586874,0,1,1,1,1,1,0
586876,0,1,0,1,0,0,0
586879,0,0,0,1,0,0,0
586882,0,0,0,0,0,0,0
586961,1,0,0,0,0,0,0
586967,1,0,1,0,0,0,0
586970,1,0,1,0,1,0,0
587025,0,0,1,0,1,0,0
587033,0,0,0,0,0,0,0
587113,0,0,0,0,0,0,1
587116,0,0,0,1,0,0,1
587121,0,1,1,1,0,0,1
587124,0,1,1,1,1,1,1
587167,0,1,1,1,1,0,1
587175,0,1,1,1,1,0,0
587182,0,0,0,1,1,0,0
587184,0,0,0,1,0,0,0
587189,0,0,0,0,0,0,0
587268,0,1,0,0,0,0,0
587271,0,1,0,0,0,1,1
587331,0,1,0,0,0,0,1
587335,0,1,0,0,0,0,0
587336,0,0,0,0,0,0,0
587419,0,0,0,0,1,1,0
587423,0,0,0,1,1,1,0
587427,0,1,1,1,1,1,0
587429,1,1,1,1,1,1,0
587476,1,1,1,1,0,0,0
587491,1,1,0,1,0,0,0
587493,0,0,0,0,0,0,0
587566,0,0,1,0,0,0,0
587571,0,0,1,1,1,0,0
587630,0,0,1,1,0,0,0
587638,0,0,1,0,0,0,0
587643,0,0,0,0,0,0,0
587713,0,0,0,0,0,0,1
587715,0,1,1,0,0,0,1
587720,1,1,1,0,0,0,1
587723,1,1,1,0,0,1,1
587727,1,1,1,1,0,1,1
587772,0,0,1,1,0,0,1
587774,0,0,1,1,0,0,0
587779,0,0,0,1,0,0,0
587784,0,0,0,0,0,0,0
587859,0,0,0,0,0,0,1
587864,0,0,0,0,1,1,1
587866,1,0,0,0,1,1,1
587869,1,1,1,0,1,1,1
587921,1,1,1,0,1,0,1
587926,0,1,1,0,1,0,1
587932,0,0,0,0,1,0,0
587936,0,0,0,0,0,0,0
588011,0,0,0,0,0,0,1
588014,1,0,0,0,0,0,1
588016,1,1,0,0,0,0,1
588024,1,1,0,0,1,1,1
588026,1,1,0,1,1,1,1
588069,1,0,0,1,1,1,1
588074,1,0,0,1,1,0,1
588082,1,0,0,1,0,0,0
588086,0,0,0,1,0,0,0
588094,0,0,0,0,0,0,0
588165,0,0,0,0,0,1,0
588172,1,0,1,0,0,1,0
588232,1,0,0,0,0,1,0
588233,1,0,0,0,0,0,0
588238,0,0,0,0,0,0,0
588316,1,0,0,1,0,0,0
588319,1,0,0,1,1,1,0
588322,1,1,1,1,1,1,0
588375,1,1,1,1,0,0,0
588381,1,0,0,1,0,0,0
588385,0,0,0,1,0,0,0
588391,0,0,0,0,0,0,0
588466,0,0,0,0,0,0,1
588469,0,1,0,0,1,0,1
588531,0,1,0,0,0,0,1
588535,0,1,0,0,0,0,0
588540,0,0,0,0,0,0,0
588621,0,0,0,0,0,0,1
588629,0,1,1,1,1,1,1
588675,0,1,1,1,1,0,1
588690,0,0,0,1,0,0,0
588696,0,0,0,0,0,0,0
588772,1,0,0,0,0,0,0
588776,1,0,0,0,0,1,0
588784,1,0,0,1,0,1,0
588832,1,0,0,1,0,0,0
588836,0,0,0,1,0,0,0
588851,0,0,0,0,0,0,0
588925,1,1,1,0,0,0,1
588927,1,1,1,0,1,0,1
588930,1,1,1,1,1,0,1
588984,1,0,0,1,1,0,0
588989,1,0,0,1,0,0,0
588994,0,0,0,1,0,0,0
589001,0,0,0,0,0,0,0
589074,0,1,1,0,0,0,0
589076,1,1,1,0,0,0,1
589084,1,1,1,1,0,1,1
589133,0,0,1,1,0,1,1
589136,0,0,1,1,0,0,1
589141,0,0,0,0,0,0,0
589222,0,0,0,0,0,0,1
589224,1,0,0,0,0,0,1
589226,1,1,1,0,0,0,1
589232,1,1,1,0,1,1,1
589284,1,1,1,0,1,0,1
589286,1,0,0,0,1,0,1
589289,1,0,0,0,1,0,0
589292,0,0,0,0,1,0,0
589294,0,0,0,0,0,0,0
589372,0,0,0,0,0,1,0
589379,0,1,0,1,0,1,0
589436,0,1,0,1,0,0,0
589441,0,0,0,1,0,0,0
589454,0,0,0,0,0,0,0
589529,1,1,1,0,1,1,0
589536,1,1,1,1,1,1,0
589590,1,0,0,1,1,1,0
589595,1,0,0,1,0,0,0
589599,0,0,0,0,0,0,0
589676,0,0,1,0,0,0,0
589679,0,0,1,0,0,0,1
589681,0,0,1,0,1,0,1
589739,0,0,1,0,0,0,1
589743,0,0,1,0,0,0,0
589746,0,0,0,0,0,0,0
589822,1,0,0,0,0,0,0
589826,1,1,1,0,0,1,1
589831,1,1,1,1,0,1,1
589879,1,1,1,1,0,0,0
589881,0,0,1,1,0,0,0
589892,0,0,0,1,0,0,0
589899,0,0,0,0,0,0,0
589983,0,0,0,0,1,1,0
589990,0,0,0,1,1,1,0
590029,0,0,0,1,1,0,0
590036,0,0,0,1,0,0,0
590044,0,0,0,0,0,0,0
590121,1,1,1,0,1,1,1
590168,1,0,1,0,1,1,1
590176,1,0,0,0,1,1,1
590180,0,0,0,0,1,1,1
590185,0,0,0,0,0,0,0
590270,0,0,0,0,1,0,0
590272,0,0,1,0,1,0,0
590275,0,0,1,1,1,0,0
590331,0,0,1,1,0,0,0
590336,0,0,1,0,0,0,0
590339,0,0,0,0,0,0,0
590411,1,0,0,0,0,0,0
590415,1,1,0,0,0,0,0
590416,1,1,0,0,0,0,1
590422,1,1,0,1,0,0,1
590424,1,1,0,1,1,1,1
590465,1,1,0,1,1,0,1
590470,1,1,0,1,1,0,0
590473,1,0,0,1,1,0,0
590475,0,0,0,1,1,0,0
590478,0,0,0,1,0,0,0
590483,0,0,0,0,0,0,0
590569,0,1,1,0,0,0,0
590572,0,1,1,1,0,0,0
590617,0,0,0,1,0,0,0
590631,0,0,0,0,0,0,0
590704,1,0,0,0,0,0,0
590713,1,1,0,0,0,0,0
590715,1,1,0,0,1,1,1
590766,1,0,0,0,1,1,1
590772,0,0,0,0,0,0,1
590779,0,0,0,0,0,0,0
590791,0,0,1,0,0,0,0
590859,1,0,1,0,0,0,0
590862,1,1,1,0,0,0,0
590866,1,1,1,1,0,0,0
590882,1,1,0,1,0,0,0
590926,1,0,0,1,0,0,0
590929,0,0,0,1,0,0,0
590942,0,0,0,0,0,0,0
590948,0,0,0,0,1,0,0
591026,1,1,1,0,1,0,0
591029,1,1,1,0,1,1,1
591039,1,1,1,1,1,1,1
591045,1,1,1,1,0,1,1
591079,0,1,1,1,0,1,1
591082,0,0,0,1,0,1,1
591092,0,0,0,1,0,0,1
591096,0,0,0,1,0,0,0
591099,0,0,0,0,0,0,0
591173,0,0,0,0,1,0,0
591181,0,0,1,0,1,0,0
591185,1,0,1,0,1,0,0
591239,0,0,0,0,0,0,0
591311,0,0,0,0,0,0,1
591321,0,0,0,1,1,1,1
591327,0,0,1,1,1,1,1
591330,0,1,1,1,1,1,1
591368,0,1,1,1,1,1,0
591371,0,1,1,1,0,0,0
591379,0,1,1,0,0,0,0
591384,0,0,0,0,0,0,0
591466,0,0,0,0,0,0,1
591471,0,0,0,1,0,1,1
591514,0,0,0,1,0,0,1
591525,0,0,0,1,0,0,0
591532,0,0,0,0,0,0,0
591616,1,1,1,0,1,1,0
591629,1,1,1,1,1,1,0
591669,0,0,1,1,1,1,0
591675,0,0,1,1,0,0,0
591677,0,0,0,1,0,0,0
591689,0,0,0,0,0,0,0
591772,1,0,1,0,1,0,0
591823,0,0,1,0,1,0,0
591831,0,0,0,0,1,0,0
591835,0,0,0,0,0,0,0
591916,0,0,0,0,0,0,1
591921,0,0,0,0,1,1,1
591925,0,1,1,1,1,1,1
591975,0,1,1,1,1,0,0
591982,0,1,1,1,0,0,0
591986,0,1,1,0,0,0,0
591992,0,0,0,0,0,0,0
592071,0,0,0,0,0,0,1
592074,0,0,0,0,0,1,1
592076,0,0,0,1,0,1,1
592125,0,0,0,1,0,0,1
592134,0,0,0,1,0,0,0
592142,0,0,0,0,0,0,0
592216,1,0,0,0,0,0,0
592223,1,1,1,0,1,1,0
592232,1,1,1,1,1,1,0
592275,0,1,1,1,1,1,0
592278,0,0,0,1,1,1,0
592284,0,0,0,1,0,0,0
592289,0,0,0,0,0,0,0
592376,0,1,1,0,1,0,0
592436,0,0,0,0,1,0,0
592438,0,0,0,0,0,0,0
592515,0,0,0,0,0,0,1
592518,0,0,0,0,1,0,1
592523,1,1,1,1,1,0,1
592573,1,1,1,1,1,0,0
592582,0,1,1,1,1,0,0
592585,0,0,0,0,0,0,0
592672,0,1,1,0,0,0,1
592674,1,1,1,0,0,0,1
592679,1,1,1,0,1,1,1
592726,1,0,1,0,1,0,1
592732,0,0,1,0,1,0,1
592735,0,0,0,0,0,0,0
592819,0,0,1,0,0,0,1
592824,1,0,1,0,0,0,1
592832,1,0,1,1,1,1,1
592875,1,0,1,1,1,0,1
592882,1,0,1,1,0,0,0
592889,0,0,0,1,0,0,0
592899,0,0,0,0,0,0,0
592978,0,1,1,0,0,0,0
592986,0,1,1,1,0,0,0
593036,0,0,0,1,0,0,0
593043,0,0,0,0,0,0,0
593108,0,0,0,0,0,1,0
593110,0,0,0,0,1,1,0
593119,0,0,0,1,1,1,0
593124,0,1,1,1,1,1,0
593125,1,1,1,1,1,1,0
593174,1,1,1,1,0,0,0
593176,1,0,0,1,0,0,0
593182,0,0,0,1,0,0,0
593190,0,0,0,0,0,0,0
593262,1,0,0,0,0,0,0
593274,1,0,0,0,1,1,0
593326,1,0,0,0,0,0,0
593333,0,0,0,0,0,0,0
593412,1,1,0,0,0,0,0
593416,1,1,0,0,0,0,1
593419,1,1,0,0,1,1,1
593422,1,1,0,1,1,1,1
593465,1,1,0,1,1,0,1
593474,1,0,0,1,1,0,1
593476,1,0,0,1,0,0,0
593482,0,0,0,1,0,0,0
593489,0,0,0,0,0,0,0
593565,0,0,0,0,0,0,1
593570,0,1,0,0,0,0,1
593575,0,1,0,1,0,0,1
593629,0,1,0,1,0,0,0
593633,0,1,0,0,0,0,0
593635,0,0,0,0,0,0,0
593714,0,0,0,0,0,0,1
593718,0,1,1,0,0,1,1
593721,0,1,1,1,0,1,1
593723,1,1,1,1,0,1,1
593771,1,0,1,1,0,0,1
593779,1,0,0,1,0,0,0
593784,0,0,0,1,0,0,0
593791,0,0,0,0,0,0,0
593867,0,0,1,0,0,1,0
593871,0,0,1,0,1,1,0
593934,0,0,1,0,0,0,0
593940,0,0,0,0,0,0,0
594011,1,0,0,0,0,0,0
594013,1,0,0,0,1,1,0
594020,1,1,1,1,1,1,0
594072,1,0,0,1,0,0,0
594081,0,0,0,0,0,0,0
594152,1,0,0,0,0,0,0
594166,1,0,0,0,0,0,1
594172,1,0,0,1,0,0,1
594222,1,0,0,1,0,0,0
594226,0,0,0,1,0,0,0
594229,0,0,0,0,0,0,0
594306,0,0,0,0,0,0,1
594311,1,1,1,0,0,0,1
594320,1,1,1,0,1,1,1
594379,1,0,0,0,1,1,1
594382,1,0,0,0,0,0,1
594455,1,1,0,1,0,1,1
594530,1,1,0,1,0,0,1
594532,1,1,0,0,0,0,1
594539,1,0,0,0,0,0,1
594611,1,0,0,0,1,1,1
594616,1,1,1,0,1,1,1
594674,1,1,0,0,1,1,1
594676,1,1,0,0,0,1,1
594688,1,1,0,0,0,0,1
594702,1,0,0,0,0,0,1
594761,1,0,1,1,1,0,1
594775,0,0,1,1,1,0,1
594780,0,0,1,1,1,0,0
594819,0,0,1,1,0,0,0
594831,0,0,0,0,0,0,0
594916,0,1,1,1,1,1,0
594921,1,1,1,1,1,1,0
594963,1,1,1,1,1,0,0
594969,1,0,1,1,0,0,0
594972,0,0,1,1,0,0,0
594977,0,0,0,1,0,0,0
594980,0,0,0,0,0,0,0
595065,1,0,0,0,0,0,1
595067,1,0,0,0,1,1,1
595069,1,1,1,0,1,1,1
595119,1,0,1,0,1,1,1
595125,0,0,1,0,0,0,1
595130,0,0,0,0,0,0,1
595132,0,0,0,0,0,0,0
595209,0,0,0,0,1,1,0
595214,0,0,0,1,1,1,0
595219,0,1,1,1,1,1,0
595263,0,1,1,1,0,0,0
595269,0,0,0,1,0,0,0
595272,0,0,0,0,0,0,0
595359,1,0,0,0,0,0,0
595361,1,1,0,0,1,0,0
595438,0,0,1,0,1,0,0
595443,0,0,1,0,0,1,0
595508,0,0,1,0,0,1,1
595511,0,0,0,0,0,1,1
595532,0,0,0,1,0,1,1
595539,0,0,0,1,0,0,1
595585,0,1,0,1,0,0,1
595594,0,1,0,1,1,0,1
595599,0,1,0,0,1,0,1
595606,0,1,0,0,1,0,0
595652,0,0,0,0,1,0,0
595663,0,0,1,0,1,0,0
595672,0,0,1,0,1,1,0
595686,0,0,1,0,0,1,0
595752,1,0,0,0,0,1,0
595763,1,0,0,1,0,1,0
595768,1,0,0,1,0,0,0
595835,0,0,0,1,0,0,0
595842,0,0,0,1,0,0,1
595851,0,0,0,0,1,1,1
595860,0,1,1,0,1,1,1
595912,0,1,1,0,0,0,1
595918,0,1,1,0,0,0,0
595920,0,0,0,0,0,0,0
595997,0,0,0,0,1,0,0
596002,0,0,0,1,1,0,0
596004,1,0,0,1,1,0,0
596056,1,0,0,1,0,0,0
596061,1,0,0,0,0,0,0
596075,0,0,0,0,0,0,0
596130,0,0,0,0,0,0,1
596138,0,1,1,0,0,0,1
596143,0,1,1,1,1,1,1
596185,0,1,1,1,1,0,1
596194,0,1,1,1,1,0,0
596196,0,1,1,1,0,0,0
596202,0,0,0,1,0,0,0
596210,0,0,0,0,0,0,0
596269,0,0,0,0,0,0,1
596279,0,0,0,0,0,1,1
596282,0,0,1,0,0,1,1
596335,0,0,1,0,0,0,1
596353,0,0,1,0,0,0,0
596361,0,0,0,0,0,0,0
596421,1,0,0,1,0,0,0
596423,1,1,1,1,0,0,0
596425,1,1,1,1,1,1,0
596476,1,0,1,1,1,1,0
596479,0,0,1,1,0,0,0
596489,0,0,0,0,0,0,0
596561,1,0,0,0,0,0,0
596565,1,0,0,0,1,0,0
596574,1,0,0,1,1,0,0
596626,1,0,0,1,0,0,0
596637,0,0,0,1,0,0,0
596639,0,0,0,0,0,0,0
596715,0,0,0,0,0,0,1
596721,0,1,1,0,0,0,1
596731,0,1,1,0,1,1,1
596733,0,1,1,1,1,1,1
596765,0,1,1,1,1,0,1
596776,0,1,1,1,0,0,0
596779,0,0,0,1,0,0,0
596789,0,0,0,0,0,0,0
596865,0,0,0,0,0,0,1
596869,0,0,0,0,0,1,1
596872,0,0,1,0,0,1,1
596920,0,0,1,0,0,0,1
596931,0,0,1,0,0,0,0
596940,0,0,0,0,0,0,0
597015,0,0,0,0,1,1,0
597021,1,1,1,1,1,1,0
597071,0,0,1,1,0,0,0
597076,0,0,0,1,0,0,0
597084,0,0,0,0,0,0,0
597162,0,0,0,0,1,0,0
597164,0,1,0,0,1,0,0
597166,0,1,0,1,1,0,0
597224,0,1,0,1,0,0,0
597231,0,0,0,1,0,0,0
597233,0,0,0,0,0,0,0
597319,1,0,0,0,0,0,1
597321,1,1,1,0,0,1,1
597325,1,1,1,1,0,1,1
597364,1,1,1,1,0,0,1
597374,1,1,1,1,0,0,0
597382,0,0,0,1,0,0,0
597389,0,0,0,0,0,0,0
597461,0,0,0,0,0,0,1
597466,0,1,1,0,0,0,1
597469,1,1,1,0,0,0,1
597471,1,1,1,0,1,1,1
597526,1,1,1,0,1,1,0
597529,0,0,1,0,0,0,0
597536,0,0,0,0,0,0,0
597614,0,1,0,0,0,0,0
597616,1,1,0,0,0,0,0
597619,1,1,0,0,0,0,1
597621,1,1,0,1,0,0,1
597626,1,1,0,1,1,1,1
597677,1,1,0,1,1,1,0
597684,1,0,0,1,0,0,0
597686,0,0,0,1,0,0,0
597689,0,0,0,0,0,0,0
597764,0,0,0,0,0,0,1
597768,0,0,1,0,0,0,1
597776,0,0,1,0,0,1,1
597829,0,0,1,0,0,0,1
597835,0,0,1,0,0,0,0
597837,0,0,0,0,0,0,0
597915,1,1,1,0,0,0,0
597924,1,1,1,0,1,1,0
597925,1,1,1,1,1,1,0
597966,0,1,1,1,1,1,0
597969,0,0,1,1,1,1,0
597972,0,0,1,1,0,0,0
597979,0,0,0,1,0,0,0
597989,0,0,0,0,0,0,0
598061,1,0,0,0,0,0,0
598066,1,0,0,0,1,0,0
598074,1,0,0,1,1,0,0
598126,1,0,0,1,0,0,0
598136,0,0,0,0,0,0,0
598218,0,0,0,1,0,0,1
598225,0,1,1,1,1,1,1
598259,0,1,1,1,1,0,1
598270,0,1,1,1,1,0,0
598275,0,1,1,1,0,0,0
598280,0,0,0,1,0,0,0
598289,0,0,0,0,0,0,0
598362,0,0,0,0,0,0,1
598364,0,0,0,0,0,1,1
598369,0,0,1,0,0,1,1
598418,0,0,1,0,0,0,1
598433,0,0,1,0,0,0,0
598439,0,0,0,0,0,0,0
598511,0,0,0,0,1,1,1
598517,1,1,1,0,1,1,1
598572,0,1,1,0,1,1,0
598575,0,1,1,0,0,0,0
598577,0,0,0,0,0,0,0
598652,0,0,0,0,0,0,1
598659,1,0,0,0,0,0,1
598662,1,1,0,0,1,1,1
598664,1,1,0,1,1,1,1
598705,1,1,0,1,1,0,1
598714,1,0,0,1,1,0,1
598718,1,0,0,1,0,0,0
598726,0,0,0,1,0,0,0
598734,0,0,0,0,0,0,0
598804,0,0,0,0,1,1,1
598809,1,0,0,0,1,1,1
598812,1,0,1,1,1,1,1
598862,1,0,1,1,1,0,1
598869,1,0,1,1,0,0,1
598874,1,0,0,1,0,0,0
598876,0,0,0,1,0,0,0
598886,0,0,0,0,0,0,0
598963,0,1,0,0,0,1,0
598965,0,1,0,1,0,1,0
599023,0,1,0,1,0,0,0
599029,0,0,0,1,0,0,0
599035,0,0,0,0,0,0,0
599109,1,0,0,0,0,0,0
599112,1,0,0,1,1,1,0
599114,1,1,1,1,1,1,0
599169,0,0,0,1,0,0,0
599183,0,0,0,0,0,0,0
599257,0,0,0,0,1,0,0
599259,1,0,1,0,1,0,0
599319,1,0,1,0,0,0,0
599323,1,0,0,0,0,0,0
599325,0,0,0,0,0,0,0
599403,0,0,0,0,0,0,1
599409,0,1,0,1,1,1,1
599414,1,1,0,1,1,1,1
599458,1,1,0,1,1,0,0
599469,1,1,0,1,0,0,0
599479,0,0,0,1,0,0,0
599484,0,0,0,0,0,0,0
599591,0,0,0,1,0,0,1
599594,0,0,0,1,0,1,1
599601,0,1,1,1,0,1,1
599604,1,1,1,1,0,1,1
599644,1,1,1,1,0,1,0
599651,1,1,1,1,0,0,0
599656,0,0,1,1,0,0,0
